AccID	KO1	KO2	KO3	KO4	WT1	WT2	WT3	WT4
Prrx1	4433	3624	3919	3443	132	265	242	207
Prrx2	249	225	172	251	185	168	41	190
Slc3a1	4	6	1	11	13	15	14	21
Slc3a2	3183	3085	2789	2502	1991	1590	1869	2382
Smr2	0	0	0	0	0	0	0	0
Ctcfl	0	0	0	0	0	1	0	0
Magea8	0	0	0	0	0	0	0	0
Olfr764-ps1	0	0	0	0	0	0	0	0
Top1mt	157	140	130	223	132	59	78	199
Magea3	0	0	0	0	0	0	0	0
Yme1l1	1486	1552	1602	2215	1726	2536	1970	2549
Magea4	0	0	0	0	0	0	0	0
Fam217a	2	0	5	10	4	6	4	10
Luc7l3	1957	1980	2274	2911	1479	1834	2098	2171
Magea5	0	0	0	0	0	0	0	0
4931422A03Rik	1	0	1	8	5	32	6	4
Magea6	0	0	0	0	0	0	0	0
Calr4	36	45	44	45	2	0	0	3
Fam217b	232	158	170	189	87	119	106	115
Luc7l2	2313	2355	2501	2555	2644	3673	3601	4294
Magea1	0	0	0	0	0	0	0	0
Magea2	0	0	0	0	1	0	0	0
Stard3nl	873	902	796	733	625	672	711	641
3830417A13Rik	0	0	5	0	0	0	0	2
Mbd3l1	0	0	0	0	0	0	0	0
Calr3	39	18	25	13	18	20	20	47
Mbd3l2	3	0	3	0	3	2	0	0
Lect2	5	6	2	3	0	0	0	1
Tprg	1	2	5	0	9	6	8	26
Dbil5	12	6	0	4	1	0	4	3
Tpt1	2551	2537	1812	1628	1425	1458	1084	1371
Atox1	802	757	757	747	637	708	551	964
Tprn	321	427	319	361	300	276	215	457
Pdhx	273	275	343	373	231	313	244	341
Gm732	0	0	0	0	0	0	0	0
Nup205	914	938	1346	1423	911	1200	784	976
Akap8l	690	800	541	593	605	513	768	1024
Cyp3a25	0	0	0	0	0	0	0	0
Pdk4	238	375	261	160	272	429	486	363
Pdk3	413	379	395	416	394	560	456	504
Tspan10	0	0	0	0	0	0	0	0
Pdk2	512	640	393	421	556	464	567	561
Tspan11	3688	4227	2492	2393	3157	3372	4702	4878
Pdk1	1622	1709	1401	1973	1493	1569	900	1580
Tspan12	299	418	263	284	507	1132	938	1038
A730061H03Rik	3	1	3	0	3	0	0	3
Barx2	2	5	1	1	6	10	6	20
Barx1	0	0	0	0	0	0	0	0
Smpx	2	6	0	2	2	10	8	0
Dag1	9809	9683	9537	9024	6666	6086	5703	5110
Tpte	2	5	12	8	3	5	1	15
Pdhb	927	963	960	961	814	1397	919	1184
Gal3st2c	2	1	0	0	0	0	2	0
Gal3st2b	0	0	0	1	0	0	0	0
Vma21-ps	0	0	0	0	0	0	1	0
Nxpe2	48	32	35	38	20	17	33	37
Cyp3a16	0	0	0	0	0	0	0	0
Cyp3a13	45	72	44	46	606	748	269	676
Nxpe5	77	35	52	53	8	7	9	13
Cyp3a11	0	0	0	0	0	0	0	0
Nxpe4	213	340	173	167	148	175	190	170
Nxpe3	168	110	120	80	65	47	50	35
Cct6b	1	4	3	3	4	9	11	2
Col17a1	42	39	11	30	5	14	7	0
Hsd17b7	324	268	387	629	316	381	190	238
Mettl21e	10	19	6	6	13	14	15	3
Hsd17b6	0	0	0	0	0	0	0	0
Hsd17b3	0	0	0	0	0	0	0	0
Mettl21c	0	3	0	2	0	2	0	0
Hsd17b4	1814	1891	1723	1740	1877	2171	2044	2139
Calm4	0	0	0	0	0	0	0	4
Calm3	3061	3241	3117	3226	3981	3346	2703	4115
Calm5	0	0	0	0	0	0	0	0
Calm2	4316	4060	4118	4388	3403	3181	3616	4446
Cd320	297	401	368	300	160	208	133	187
Calm1	10447	10028	11345	13440	9693	13338	9370	13890
Smtn	834	999	1013	1736	577	447	507	457
Hsd17b1	10	13	6	31	2	5	1	1
Mettl21a	176	160	240	205	167	158	115	126
Hsd17b2	1	0	4	6	177	13	13	62
Tspan31	561	577	612	737	573	485	463	581
Tspan32	211	109	158	132	63	70	73	57
Tspan33	23	53	33	38	42	29	30	22
Tspan13	513	696	323	461	855	1325	980	1054
Tspan14	1440	1293	1341	1715	2051	1538	1454	2401
Tspan15	590	803	481	539	804	699	525	650
Twistnb	497	640	533	688	309	407	278	379
Tspan17	539	529	451	429	206	235	195	201
Tspan18	235	302	117	251	215	317	314	159
Gm765	1	0	0	0	0	0	1	0
Caln1	0	0	3	0	0	0	2	6
Smu1	1434	1343	1179	1394	1014	857	807	1344
Tpx2	743	1272	1300	1668	397	396	351	379
Nup214	1298	1381	1290	1309	1280	1573	1315	1841
Gpaa1	710	675	667	843	640	727	593	851
Nup210	649	681	475	587	692	766	738	514
Dclk2	72	94	57	68	41	32	47	32
Dclk3	3	7	4	10	9	16	5	0
H2-M11	0	0	0	0	0	0	0	0
Dclk1	914	576	938	628	345	381	473	386
Hmx3	0	0	0	0	0	0	0	0
C2cd2	397	444	438	475	454	581	439	514
Cd302	804	674	771	543	489	546	593	689
Gm3854	8	3	4	2	1	1	1	0
C2cd3	560	530	507	550	708	705	741	779
C2cd5	579	611	429	412	496	751	654	708
C2cd6	5	0	2	0	0	0	0	0
Gm773	0	0	0	0	0	0	0	0
Tsnaxip1	24	14	17	20	20	27	28	15
Edn1	78	62	66	127	150	236	167	172
Edn2	3	0	0	3	2	3	3	1
Edn3	113	142	110	118	164	220	150	310
Rbpms2	221	286	529	878	36	64	17	24
Vwa8	614	627	625	708	692	1001	985	838
Rtn4r	0	0	0	0	0	0	0	0
Brcc3	492	330	452	445	346	674	434	435
Magel2	0	0	0	1	0	0	0	0
Vwa1	620	595	486	680	371	418	403	895
Vwa2	1	2	3	7	6	3	9	5
Hmx1	0	0	0	0	0	0	0	0
Hmx2	0	0	0	0	0	0	2	0
Vwa7	27	44	33	27	108	57	50	100
1700080O16Rik	0	0	0	0	0	0	0	0
Arih1	2246	2072	2548	3107	2361	2980	1968	2240
Arih2	1239	1135	1048	1076	780	630	703	663
Cyp17a1	1	1	0	0	0	1	0	0
Dync2h1	322	319	310	354	298	367	367	260
Gm3839	1	0	2	2	2	0	1	5
Txlng	493	540	520	447	562	690	767	659
B9d1	80	88	108	133	61	72	63	92
B9d2	242	270	222	207	50	40	61	82
Pdp1	1065	1025	511	306	294	324	217	209
Akr1b10	193	215	205	245	157	133	161	196
Brca2	458	445	413	233	96	216	116	142
Pdp2	150	137	174	210	109	178	122	190
Brca1	275	367	391	427	204	131	138	146
Inpp1	237	228	340	341	174	327	254	197
Vwc2	5	2	48	4	0	0	1	0
F2rl1	1145	1539	589	2595	863	634	510	668
F2rl2	31	27	48	33	35	23	29	11
F2rl3	30	35	31	50	13	13	17	10
9030025P20Rik	24	30	20	33	21	29	25	38
Dap3	882	854	761	839	613	631	525	1009
Khsrp	2111	2208	2107	2451	1715	1793	1418	1842
Nlrp4a	0	0	0	0	0	0	0	0
Nlrp4c	1	0	6	1	2	0	1	0
Vwde	2	1	0	0	2	0	1	0
Nlrp4b	0	0	0	0	0	0	0	0
Nlrp4e	3	5	9	27	0	0	0	0
Nlrp4f	0	0	0	0	0	0	0	2
Derl3	30	22	18	35	53	47	37	54
Derl2	962	1094	1044	1235	1054	1266	1149	1230
Map3k20	500	807	733	1087	552	688	632	446
Derl1	2501	2162	2239	2819	2045	1928	1768	2007
Map3k21	42	62	33	49	39	93	69	100
Azi2	981	922	1017	1270	946	1244	1091	926
D930020B18Rik	3	5	6	2	14	16	7	30
Ralgps2	305	226	308	245	460	738	304	370
Ralgps1	157	150	157	186	298	342	254	360
H2-Ke6	388	289	294	286	266	174	253	382
Masp1	588	354	285	93	25	48	28	26
1700015G11Rik	0	0	0	0	0	0	0	0
Masp2	8	11	3	17	0	0	2	0
Vwce	8	6	4	8	9	3	1	1
Hspbap1	131	121	172	149	100	108	110	149
Pdpr	361	385	373	323	461	461	395	321
4930467E23Rik	0	0	0	0	1	0	0	0
Lipo1	0	0	0	0	0	0	0	0
Lipo2	0	0	2	1	1	0	0	7
Lipo3	415	405	351	399	410	618	395	354
Pdpn	3	0	0	0	0	0	0	0
Lipo4	0	0	0	0	0	0	0	0
Lipo5	0	0	0	0	0	0	0	0
Calcr	5	4	0	0	5	3	2	1
Arid2	1647	1638	1607	1941	1427	2039	1651	1818
Gm14124	2	6	11	9	0	1	0	6
Calcb	6	0	6	2	3	6	2	0
Calca	26	6	55	43	11	20	15	17
Rap1gds1	1155	1092	1242	1576	1166	1680	1027	1368
Jade1	855	656	803	828	751	1184	782	1244
Jade2	3009	2060	2932	1177	1123	1035	1183	901
Jade3	250	211	298	335	367	470	356	379
Ccrl2	150	242	113	124	154	189	219	158
Gm15448	15	24	5	16	27	20	19	17
Nelfcd	626	673	577	663	545	489	519	1062
Gm15446	32	8	39	70	93	91	81	113
Lzic	234	293	331	391	180	138	161	197
Ralgds	3091	2353	1467	2096	1595	1398	1221	1598
Xrcc6	497	453	546	667	360	238	320	485
Xrcc3	283	239	205	279	188	136	190	171
Xrcc2	134	133	145	226	57	91	60	61
Xrcc5	331	337	421	535	483	797	591	746
Xrcc4	137	154	146	164	118	115	116	202
Xrcc1	319	347	306	350	322	167	252	336
Ddrgk1	1088	1115	896	808	648	279	452	710
Kndc1	69	37	54	83	71	102	93	28
Atoh7	0	0	0	0	0	0	0	0
Iqca	54	41	28	30	36	63	65	23
Ndufc1	297	275	262	277	169	279	198	298
Atoh8	237	161	196	169	197	221	183	226
Ndufc2	616	804	564	632	528	507	578	992
E130311K13Rik	65	127	79	92	43	78	51	63
Iqce	351	367	357	397	295	336	289	308
Iqcc	170	193	120	123	117	66	98	126
Iqcd	28	41	35	29	10	3	11	6
Nxph1	68	24	493	5	0	0	4	2
1700067P10Rik	0	0	0	0	0	0	0	0
A4galt	1110	781	765	1695	104	126	113	116
Iqcj	0	0	0	0	0	0	0	0
Iqcg	57	51	44	65	51	81	95	41
Atoh1	0	0	0	0	0	0	0	0
Iqch	3	1	6	2	4	5	2	0
Iqcm	0	0	0	0	0	0	0	0
Lipt1	90	92	102	91	37	57	42	57
Iqcn	0	0	0	0	0	0	0	0
Lipt2	109	158	101	145	73	57	66	80
Nxph4	23	5	9	15	3	1	5	11
Iqck	11	38	37	24	19	28	30	45
Nxph3	77	75	9	29	11	32	23	26
Nxph2	0	0	0	0	0	0	0	0
Cfap300	101	75	140	112	35	79	46	27
Mastl	331	370	345	438	155	183	145	155
Utf1	1	0	0	0	0	0	2	0
Nlrp9b	0	0	0	0	0	0	0	2
Nlrp9a	0	0	0	0	0	0	0	0
Cald1	5389	5106	6217	7752	2425	4066	3255	4115
Nlrp9c	0	0	0	0	0	0	0	0
Slc50a1	663	646	627	473	409	362	394	893
Zar1	6	11	3	0	0	0	0	0
Cyren	94	86	64	83	45	43	37	66
Kidins220	1789	1716	1788	1926	2212	2374	1996	2080
Cyp3a59	0	0	0	0	0	0	0	0
Hsdl1	551	522	511	505	467	429	348	358
Hsdl2	282	371	314	240	417	361	353	367
Cyp3a57	8	15	26	10	5	0	1	7
Oas2	235	157	257	336	79	54	117	107
Mlst8	120	133	104	167	116	151	126	160
Oas3	247	237	278	395	118	73	86	89
Hspbp1	422	382	400	345	283	321	261	458
Aurkc	0	0	0	0	0	0	0	0
2310011J03Rik	557	575	458	554	342	238	246	303
Aurka	211	303	438	663	157	171	136	148
Dars	931	838	1130	1325	829	1112	826	1039
Aurkb	247	380	446	489	145	140	133	155
Cd1d2	0	1	8	1	8	6	12	0
Fcamr	52	90	44	29	72	43	81	64
Cd1d1	183	130	138	166	114	137	116	73
Ndufa1	249	274	290	210	145	116	139	150
Gm28729	30	17	24	22	26	54	22	7
Ndufa3	280	297	232	148	160	151	166	270
Ndufa2	893	855	767	638	410	353	274	522
Ndufa5	276	358	331	261	204	225	227	359
Cpxm1	596	716	695	225	167	205	116	169
Ndufa4	889	981	978	749	532	733	878	1194
Ndufa7	676	760	610	582	582	446	477	926
Ndufa6	678	757	605	584	373	434	379	545
Igfbpl1	3	3	0	0	1	0	0	0
Ndufa9	936	941	970	799	760	865	760	1265
Ndufa8	578	651	562	688	325	376	347	514
Cpxm2	58	124	39	42	40	23	39	67
Mast3	0	0	0	0	0	0	0	0
Mast4	1866	2158	1961	2187	1489	1133	781	1004
Cyp3a44	0	0	0	0	0	0	0	0
Mast1	213	238	134	178	242	288	178	476
Daw1	8	16	8	5	8	10	13	11
Mast2	2214	2341	2256	2767	1416	1223	971	1610
Cdc42se1	2051	2161	2197	2228	1968	2106	1677	2470
Calb1	0	0	0	0	0	0	0	0
Cdc42se2	1713	1477	1677	1665	1684	1892	1431	1511
Ppme1	665	716	733	855	711	781	591	834
Calb2	2	0	0	4	0	7	1	2
Ndufb2	78	64	70	75	77	63	59	59
Ndufb4	28	32	22	39	23	25	15	22
Pdx1	0	0	0	0	102	18	0	1
Ndufb3	274	259	233	263	172	177	150	191
Ndufb6	112	145	90	97	52	29	65	78
Ndufb5	543	455	531	421	331	571	460	562
Ndufb8	174	226	187	181	138	48	123	135
Ndufb7	510	544	548	494	307	267	303	462
Ndufb9	144	123	148	136	34	65	55	138
Etfrf1	294	290	597	195	498	402	314	391
Gm28710	1	3	4	14	0	1	0	2
Cyth2	914	1072	902	875	854	438	578	875
Cyth3	2871	2519	1747	1661	1096	1225	1307	826
Cyth4	769	577	847	780	1002	352	494	431
Gm14180	0	0	0	0	0	0	0	0
Heatr5b	547	537	502	575	665	725	547	592
Hoxc4	41	48	0	2	0	2	1	0
Heatr5a	1598	1300	1660	2075	1496	1541	1075	1464
Hoxc5	100	103	0	0	0	0	0	0
Hoxc8	63	62	0	0	0	0	0	0
Pdyn	5	42	7	0	2	173	3	14
Hoxc9	238	296	0	0	0	0	0	0
Hoxc6	297	308	5	0	0	0	0	0
Cyth1	814	766	780	826	712	564	566	595
Fam221b	2	10	1	2	4	0	1	1
Fam221a	145	200	100	95	115	142	185	194
Hoxd1	0	0	0	0	0	0	0	0
Olfr329-ps	0	0	0	0	0	0	0	0
Gm14190	0	0	0	0	0	0	0	0
Fzd10	3	4	4	3	1	0	2	0
Vsig10l	119	99	82	47	112	134	197	778
Cand1	2179	2083	2694	2956	1677	2031	1508	1757
Pard6b	1068	1419	930	956	1202	1097	957	1160
Ss18l2	154	158	147	160	75	80	99	111
Lsm10	539	548	515	553	116	125	165	220
Pard6a	118	119	109	107	38	38	38	79
Ss18l1	135	175	152	218	139	196	141	187
Hoxb9	3	18	1	0	0	0	2	0
Lsm11	284	298	399	524	144	180	157	132
Pdxk	605	589	549	555	1187	905	593	995
Cand2	176	220	166	196	116	171	184	198
Lsm12	608	715	686	910	456	575	494	608
Dmrtc2	1	3	0	0	0	0	0	0
Hoxb3	163	167	185	226	30	34	44	25
Hoxb4	81	113	205	179	39	13	44	13
Pdxp	36	41	41	69	6	8	21	14
Hoxb1	1	0	2	2	0	0	0	0
Hoxb2	103	120	161	246	18	41	42	19
Hoxb7	72	175	135	25	11	7	9	10
Hoxb8	38	78	19	8	2	1	17	3
Tnni3	79	101	29	59	47	100	90	19
Hoxb5	32	26	43	36	24	35	38	17
Oc90	0	0	0	3	0	0	0	0
Tnni2	23	30	21	14	108	36	36	80
Hoxb6	64	90	90	28	5	9	19	5
Lins1	247	258	188	225	143	187	129	210
Snd1	2766	2677	2378	2433	2873	3482	2839	3953
Tnni1	25	30	13	29	2	3	1	4
Fam222a	147	169	156	145	53	53	54	49
Fam222b	468	548	530	551	327	232	286	279
Cntfr	19	22	19	15	25	20	16	8
Zc3h7b	1712	1596	1476	1653	1451	1177	1423	1593
Zc3h7a	1566	1364	1620	1866	1716	2312	1842	2814
Sncg	125	93	74	76	10	10	7	6
Pard6g	612	706	597	731	118	190	167	106
Sncb	2	0	0	0	0	0	0	0
Snca	32	22	26	59	9	28	38	16
Glud1	4672	3986	4426	3523	3561	4944	3337	4355
Oaz1	959	958	1041	1044	742	1023	739	897
Oaz3	6	0	0	0	1	0	0	2
Elane	0	0	0	1	2	0	0	0
Oaz2	2953	3455	2455	2620	1898	1703	1968	2361
Gm40460	8	10	3	4	0	0	0	0
Hoxd3	8	17	3	1	2	0	0	0
Snf8	407	437	375	409	266	229	251	229
Hoxd4	1	1	1	4	0	0	0	0
Hoxd9	52	85	6	7	0	0	2	2
Npy6r	0	0	0	0	0	0	0	0
Rreb1	1125	1142	1257	1446	1937	1634	1436	1516
Hoxd8	307	296	48	26	4	0	9	0
Daxx	605	676	739	661	466	337	368	425
Mthfs	42	30	45	29	20	27	35	32
Mthfr	1047	879	885	1083	427	382	491	808
Ptchd1	121	103	115	45	6	3	5	3
Asna1	812	932	854	768	725	513	534	871
Nxnl2	7	6	2	0	5	7	3	19
Nxnl1	3	5	0	1	2	3	0	7
Ptchd3	0	0	0	0	0	0	0	0
4933421I07Rik	0	0	0	3	0	0	0	0
Batf3	73	55	49	84	46	10	14	33
Gm38119	2	0	0	0	0	0	0	0
Ptchd4	3	0	9	0	0	0	1	2
Batf2	44	40	61	38	17	5	24	14
Gm14147	0	0	0	0	0	0	0	0
Syndig1l	0	0	0	0	0	0	0	0
Eea1	1247	1049	1311	1504	1873	1559	1275	1306
Tnnc2	0	0	0	0	0	0	0	0
Tnnc1	22	31	15	14	14	34	8	6
Tomm40	1011	971	970	1017	667	548	420	1023
Gm14137	101	124	66	53	165	91	26	32
Gm14139	3	0	4	4	3	0	0	2
Spire2	92	94	140	143	309	174	89	309
Dazl	1	1	0	0	0	1	0	1
Golga7b	2	3	3	0	3	0	0	0
Spire1	729	716	692	694	315	569	245	348
Hsbp1	1359	1376	1155	1363	986	1062	990	1391
Ahnak	23497	20155	20883	17294	16803	23618	14722	13779
Cntd1	0	4	1	2	2	9	11	3
Gm28778	0	0	0	0	0	0	0	0
Sytl1	68	95	66	67	108	113	95	180
Tomm34	601	636	821	712	557	566	452	583
Sytl4	32	45	37	71	49	50	69	36
Sytl5	30	46	40	22	187	275	124	159
Sytl2	119	143	116	109	728	773	699	751
Sytl3	3	6	2	14	5	18	5	8
Gpa33	3	1	3	2	1653	832	95	671
Cd300c2	441	406	447	306	309	183	259	246
Krtap22-2	0	0	0	0	0	0	0	0
Fhod1	1358	1402	1398	1637	1138	1569	1142	1665
Fhod3	94	98	101	62	20	44	23	8
Caskin1	34	42	27	26	8	26	10	40
Caskin2	1002	1221	835	983	798	927	933	866
Exosc9	306	375	372	288	191	251	173	281
Exosc8	333	314	384	384	162	127	148	191
Gm14151	0	0	0	0	0	0	0	0
Exosc5	308	314	330	259	247	204	219	394
Exosc4	548	602	511	565	232	178	182	311
Gm38100	0	0	0	1	0	0	0	0
Exosc7	630	635	559	623	569	601	670	881
Exosc6	0	0	0	0	0	0	0	0
Exosc1	342	360	337	325	160	154	181	266
Trip12	5157	4578	5469	5915	5344	6736	4522	4469
Trip13	190	304	307	317	96	89	80	95
Exosc3	323	363	321	443	188	162	126	269
Trip10	1077	1046	1019	1099	1242	672	733	1541
Utp3	921	919	968	936	467	406	384	531
Exosc2	245	382	383	421	135	160	161	249
Trip11	1161	1184	1123	1502	1899	2241	1673	2513
Utp4	584	742	767	836	422	633	377	658
Utp6	1023	959	1264	1422	666	674	630	674
Fam220a	957	788	777	843	255	341	273	268
Notum	88	88	37	39	51	23	56	16
Adat1	58	34	59	87	73	56	74	81
Adat2	64	68	79	80	46	58	49	59
Adat3	0	0	0	0	0	0	0	0
Gnpda1	490	421	649	904	408	462	391	323
Adap2	188	235	173	171	154	123	174	112
Ctnnbl1	461	423	434	366	376	433	256	432
Plcxd3	15	10	2	0	1	1	5	0
Gnpda2	446	460	509	428	413	464	293	513
Gm3776	4	2	0	0	22	9	0	10
Hhipl2	4	12	4	20	4	5	0	0
Hhipl1	98	139	147	246	25	18	13	27
Ctdp1	931	1126	1018	1250	402	435	340	469
Utrn	2208	2068	2150	2538	4085	3872	3129	2803
Gm2431	0	0	0	0	0	0	0	0
Sap30	154	144	122	183	89	112	89	150
Zc3h10	448	378	297	317	206	168	177	181
4930558K02Rik	0	0	0	0	0	0	0	0
Fam189a2	1829	2609	1190	1355	1299	1256	1421	1274
Fam189a1	82	85	30	2	0	4	1	3
Rtkn2	1074	1464	961	1102	596	777	789	484
Uts2	4	0	1	5	254	9	2	32
Tubd1	49	68	64	80	81	61	97	61
Plcxd1	10	25	24	15	29	24	19	51
Sap25	0	0	0	0	0	0	0	0
Plcxd2	78	48	108	110	52	121	50	114
Pef1	953	1112	1015	1170	879	493	587	1020
Gm3752	3	2	0	2	0	0	0	1
Gm3755	1	0	1	1	0	0	0	0
Tuba8	133	190	190	138	171	126	126	139
Gm1123	4	4	6	6	5	0	6	4
Zc3h18	1102	1026	1082	1192	872	635	729	918
Tomm22	1276	1292	1412	1509	663	822	636	998
Zc3h15	1458	1496	1786	1915	957	1208	922	1378
D10Wsu102e	532	688	703	716	440	305	426	421
Zc3h14	1719	1676	1579	1663	1509	1657	1441	1916
Tomm20	962	958	1049	1021	782	997	695	985
Zc3h13	877	945	870	1104	842	927	739	658
Pecr	65	57	76	101	79	66	79	176
Tubb5	12097	13284	14462	13501	5679	5157	4907	6938
Tubb6	4091	6399	4313	5549	918	630	470	694
Tubb3	1657	1461	870	607	18	9	9	19
Nipsnap3a	0	0	0	0	0	0	0	0
Speer3	12	7	4	0	0	0	0	0
Nipsnap3b	718	614	687	855	334	499	405	513
Speer2	0	0	3	0	0	0	0	0
Tubb1	14	11	16	32	14	27	27	4
Speer1	0	0	0	0	0	0	0	0
A930018P22Rik	0	0	0	1	0	0	0	0
Arl8b	1790	1733	1964	2044	2184	3275	2534	2598
Eef2	68725	68166	56611	55134	46342	35722	34694	37511
Arl8a	1298	1133	1198	1342	889	694	577	636
Hnmt	326	413	314	296	318	301	417	186
Tcp11	72	52	44	41	48	77	66	139
Dnmt1	1189	1079	1344	1768	956	751	878	933
Gm1113	0	0	0	0	0	0	0	0
Gm1110	0	0	0	0	0	0	0	0
Adap1	243	174	191	197	254	232	158	269
Arl5c	40	56	43	41	19	32	26	20
Hist2h2aa1	17	10	11	4	22	9	5	7
4930452B06Rik	65	64	125	234	69	47	32	74
Arl5b	538	528	550	709	683	1181	765	1030
Opn1sw	1	0	5	2	0	0	1	0
Fhl1	1395	1585	1204	1443	1750	4567	2386	2436
Marc1	3	1	4	2	1	0	1	0
Marc2	900	985	919	821	776	1081	918	951
Fhl3	419	444	445	652	403	141	61	217
Fhl2	337	257	366	503	283	302	67	211
Fhl5	5	0	4	2	10	4	2	14
Daglb	325	303	304	265	256	179	183	188
Fhl4	14	20	17	1	6	2	3	1
Dbf4	822	1151	1319	1172	355	346	276	368
Arl5a	1980	1796	2154	2671	1794	3075	2338	2306
Hist2h2aa2	10	12	7	17	17	15	14	17
Btbd35f4	0	0	0	0	0	0	0	0
Btbd35f5	0	0	0	0	0	0	0	0
Btbd35f6	0	0	0	0	0	0	0	0
Btbd35f7	0	0	0	0	0	0	0	0
Snph	57	53	13	4	7	10	7	26
Btbd35f1	0	0	0	0	0	0	0	0
Btbd35f2	0	0	0	0	0	0	0	0
Btbd35f3	0	0	0	0	0	0	0	0
Endod1	1322	1350	2017	2265	2012	1776	936	1728
Btbd35f8	0	0	0	0	0	0	0	0
Gm1141	1	2	9	2	5	0	0	2
Btbd35f9	0	0	0	0	0	0	0	0
Gm1140	0	0	0	0	0	0	0	0
Adam2	0	2	0	0	0	0	0	0
Adam5	9	6	4	4	5	18	8	1
Peg3	72	83	56	238	143	218	95	183
0610040J01Rik	407	377	397	390	491	417	426	666
Adam3	7	3	6	0	19	0	4	0
Gkn1	1	0	4	12	42	399	2	20
Adam4	7	3	9	17	9	13	12	28
Adam9	3278	2714	3435	2280	4392	4388	2539	4201
Gkn3	18	25	10	10	29	27	49	58
Gkn2	14	7	21	9	926	2133	1460	3384
Adam7	5	21	1	3	48	73	94	78
Adam8	780	610	810	1046	370	263	207	338
Fam227b	0	0	0	0	1	4	0	0
Fhit	9	6	9	10	5	22	14	24
Tbc1d22a	755	694	627	591	727	623	570	675
Fam227a	51	57	58	58	64	60	68	50
Tpd52l1	52	48	59	73	189	68	17	44
Tbc1d22b	383	396	350	370	576	413	406	488
Tpd52l2	1526	1551	1418	1491	971	1047	955	1285
Dagla	388	300	486	407	275	338	258	206
Zbbx	7	1	4	6	11	22	12	12
Slc7a6os	353	396	345	385	276	291	223	377
Ppm1b	1731	1718	1568	1695	1164	1328	1205	1444
Ppm1a	3489	3290	2769	2566	1556	1865	1271	1913
Scnn1a	3763	5837	3660	3746	6013	6633	6530	5533
4930516K23Rik	0	0	0	0	0	0	0	0
Scnn1b	916	1234	1095	955	477	546	514	461
Fam228a	6	3	3	3	0	0	1	5
Fam228b	5	15	7	13	1	0	1	1
Scnn1g	723	841	659	717	736	1127	923	716
Fer1l5	110	110	95	137	120	108	115	71
Fer1l4	4	5	1	2	512	353	115	351
Snrk	1521	1718	1193	1638	1491	1499	1684	1484
Gm2a	2131	1926	2125	1614	2064	1216	1370	1265
Elac1	564	456	396	309	239	326	238	230
Sap18	304	348	338	333	299	392	285	272
Elac2	504	489	496	461	368	446	301	368
AC125199.3	0	0	0	0	0	0	0	0
Efr3b	161	197	158	150	160	221	250	229
Fer1l6	6	4	3	8	46	18	16	12
Arl4a	361	380	378	357	228	337	326	697
Arl4d	154	274	127	90	117	110	163	227
Arl4c	2004	1746	2131	2995	1985	2809	1399	1494
Efr3a	1762	1374	1828	2451	1530	1994	1560	1759
Gm609	0	0	0	0	0	0	2	8
Chadl	32	50	41	35	18	20	7	8
Brms1l	286	289	310	420	270	238	303	336
Tagln2	4539	4766	5595	6069	5711	5945	5181	7411
Tagln3	4	7	6	8	4	3	5	8
Fam229b	15	3	12	14	11	20	23	22
Slc16a13	170	257	119	216	91	40	69	86
Fam229a	6	4	2	0	0	0	0	0
Slc16a14	87	42	50	15	9	13	3	0
Slc16a11	213	168	128	168	226	204	171	169
Slc16a12	36	45	54	64	333	948	357	1101
Agtpbp1	749	644	632	728	564	635	729	699
Slc16a10	292	238	206	213	257	262	274	101
Ppm1n	3	4	1	7	2	2	6	15
Ppm1m	702	627	628	711	310	236	343	316
Ppm1l	570	535	442	496	411	505	378	421
Brd3os	91	119	122	92	27	23	23	63
Iqub	37	14	11	13	21	39	20	14
Ppm1g	1609	1900	2170	2093	1246	775	935	1395
1700122O11Rik	0	0	0	0	0	0	0	0
Ppm1f	749	762	766	991	638	883	731	675
Ppm1e	20	12	8	8	13	34	29	9
A830018L16Rik	10	15	7	5	15	36	16	15
Ppm1d	496	599	487	600	378	358	353	442
Ppm1k	133	151	159	142	161	291	193	143
Ppm1j	74	48	73	121	81	28	35	67
Ppm1h	572	427	434	445	726	626	704	596
Epm2aip1	1124	1099	1087	1235	926	1438	1176	1056
Col18a1	5564	5044	4543	3347	2829	2285	1325	2709
Akr1c18	32	37	126	100	3	3	3	14
Gm614	3	2	1	1	1	0	0	0
Akr1c19	77	81	68	73	439	875	429	1735
Akr1c21	1	0	4	2	0	1	4	12
Grxcr2	0	0	0	0	0	0	0	0
Akr1c20	0	0	0	0	0	0	0	0
Cdiptos	7	15	19	24	5	4	9	13
Sntn	23	36	32	40	16	115	51	34
Grxcr1	0	0	0	0	0	0	0	1
Oprd1	5	6	0	5	0	8	2	8
Slc4a2	954	945	902	1188	1607	1401	921	1185
Slc4a1	7	7	1	14	1	8	3	5
Slc4a4	306	173	319	295	2549	2882	1655	2702
Slc4a3	358	331	280	402	267	207	199	331
Slc4a5	137	198	127	138	286	294	461	218
Slc4a8	280	451	337	365	205	389	239	370
Slc4a7	1126	804	1096	928	984	1363	545	950
Prrc1	1170	1099	1157	1483	951	1281	967	1443
Marf1	1728	1831	1586	1935	1754	2594	2123	2159
Slc4a9	0	1	0	1	0	2	2	3
Gm44	0	0	0	0	0	0	0	0
Akr1c12	19	16	27	49	60	168	32	331
Focad	665	483	402	488	308	332	247	308
